Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Female,-0.000554,0.007955,0.999446129,0.983983185,1.015152,0.003417,0.071674,1.00034171,0.986387038,1.014494,0.000052,0.000936,1.000666073,0.9774359,1.024448,-0.000827,0.000989,0.994637323,0.982177806,1.007255
Age 11-60 Male,-0.015727,0.009890,0.984396221,0.965498033,1.003664,-0.038211,0.089883,0.996186149,0.978789974,1.013892,-0.000186,0.001148,0.997620285,0.969295811,1.026772,-0.002625,0.001239,0.983083652,0.967693218,0.998719
Age 60+All,0.000517,0.009272,1.000516919,0.982497713,1.018867,0.049092,0.083267,1.004921271,0.988653642,1.021457,0.000021,0.001091,1.000268431,0.973270841,1.028015,0.000869,0.001153,1.005663288,0.990995691,1.020548
Age 60+ Female,-0.008568,0.012209,0.991468477,0.968023978,1.015481,-0.056311,0.109522,0.994384697,0.973266352,1.015961,-0.000917,0.001435,0.988330215,0.953389369,1.024552,0.000556,0.001522,1.003623286,0.984344924,1.023279
Age 60+ Male,0.012734,0.013734,1.012815352,0.985915651,1.040449,0.192214,0.123563,1.019407331,0.995015545,1.044397,0.001230,0.001617,1.015864637,0.97547649,1.057925,0.001298,0.001703,1.008473367,0.986832829,1.030588
All: LAG 13,-0.007579,0.005387,0.992449382,0.982025997,1.002983,-0.014915,0.048818,0.998509648,0.989001123,1.008110,-0.000253,0.000637,0.996769616,0.980963368,1.012831,-0.000808,0.000669,0.994763078,0.986324187,1.003274
Female,0.001807,0.006736,1.001808188,0.988667864,1.015123,-0.003856,0.060935,0.999614439,0.987746786,1.011625,0.000828,0.000800,1.010649163,0.990572936,1.031132,0.000014,0.000834,1.000092111,0.989517987,1.010779
Male,-0.021659,0.008045,0.978573951,0.963263745,0.994127,-0.031558,0.073141,0.996849187,0.982660689,1.011243,-0.001844,0.000946,0.976672173,0.953766612,1.000128,-0.002051,0.001002,0.986754264,0.974232122,0.999437
Warm All,-0.008272,0.005150,0.991762581,0.98180301,1.001823,0.086204,0.061107,1.008657637,0.996648968,1.020811,-0.000929,0.000590,0.988175415,0.973653184,1.002914,-0.001208,0.000714,0.992178863,0.983188838,1.001251
Warm Female,0.007478,0.006410,1.007506196,0.994926817,1.020245,0.110070,0.076118,1.011067831,0.99609545,1.026265,0.000317,0.000738,1.004066838,0.985656713,1.022821,0.000850,0.000884,1.005537854,0.994275246,1.016928
Warm Male,-0.032024,0.007846,0.968483251,0.953704286,0.983491,0.049222,0.093179,1.004934372,0.986747797,1.023456,-0.002772,0.000894,0.965145923,0.94372823,0.987050,-0.004387,0.001099,0.971889232,0.958377269,0.985592
Cold All,-0.004063,0.005692,0.995945191,0.984896168,1.007118,-0.051066,0.041729,0.994906372,0.986802268,1.003077,0.000459,0.000714,1.005898074,0.988048267,1.024070,-0.000483,0.000629,0.996865523,0.988911354,1.004884
Cold Female,-0.003933,0.007167,0.996074402,0.982180056,1.010165,-0.048704,0.052303,0.995141436,0.984992044,1.005395,0.001359,0.000902,1.017547694,0.994781136,1.040835,-0.000663,0.000792,0.995696654,0.985700309,1.005794
Cold Male,-0.004243,0.008311,0.995765912,0.979676868,1.012119,-0.054844,0.061363,0.994530615,0.982640947,1.006564,-0.000847,0.001036,0.989222744,0.963846449,1.015267,-0.000213,0.000918,0.998616002,0.987007352,1.010361
Age 0-10 All,0.003366,0.027873,1.003372008,0.950026833,1.059713,-0.054870,0.259233,0.994528044,0.94525867,1.046365,-0.000894,0.003262,0.988615871,0.910931543,1.072925,0.001339,0.003466,1.008741505,0.965162708,1.054288
Age 0-10 Female,0.026180,0.037440,1.026526014,0.953893942,1.104688,0.212723,0.352500,1.021500178,0.95330755,1.094571,-0.001809,0.004433,0.977105471,0.874255615,1.092055,0.001524,0.004627,1.009957006,0.952146414,1.071278
Age 0-10 Male,-0.015434,0.036591,0.984684484,0.916537917,1.057898,-0.244221,0.336550,0.975873746,0.913578622,1.042417,-0.000388,0.004241,0.995045371,0.894621184,1.106743,0.001263,0.004572,1.008242484,0.951192012,1.068715
Age 11-60 All,-0.007973,0.006260,0.992058954,0.979961783,1.004305,-0.027574,0.056659,0.997246375,0.986233105,1.008383,-0.000025,0.000738,0.99968579,0.981340836,1.018374,-0.001235,0.000778,0.992007735,0.982218512,1.001895
Age 11-60 Female,-0.000660,0.007942,0.999340618,0.983905212,1.015018,-0.033282,0.071684,0.996677371,0.982771844,1.010780,0.001516,0.000940,1.019594326,0.995833277,1.043922,-0.000736,0.000986,0.995228815,0.982811259,1.007803
Age 11-60 Male,-0.019925,0.009852,0.980271802,0.961524753,0.999384,-0.017479,0.089570,0.998253599,0.980881424,1.015933,-0.002489,0.001154,0.968643701,0.941007293,0.997092,-0.002051,0.001230,0.986757952,0.97141797,1.002340
Age 60+All,-0.007866,0.009230,0.992164662,0.974376273,1.010278,0.015296,0.083631,1.001530794,0.985247915,1.018083,-0.000690,0.001099,0.99121203,0.964243844,1.018934,-0.000103,0.001141,0.999333397,0.984913355,1.013965
Age 60+ Female,0.005857,0.012126,1.005874156,0.982248844,1.030068,0.051169,0.109891,1.005129977,0.983712352,1.027014,-0.000630,0.001450,0.991969299,0.9565309,1.028721,0.001677,0.001495,1.010958931,0.99188873,1.030396
Age 60+ Male,-0.025941,0.013723,0.974392528,0.948532703,1.000957,-0.031615,0.124363,0.996843519,0.972839021,1.021440,-0.000781,0.001627,0.990052809,0.950452617,1.031303,-0.002461,0.001702,0.984130112,0.963022414,1.005700
All: LAG 14,-0.013913,0.005377,0.986183345,0.975844539,0.996632,-0.068481,0.048619,0.993175303,0.983756052,1.002685,0.000179,0.000639,1.002288598,0.986343742,1.018491,-0.001289,0.000667,0.991658784,0.983272801,1.000116
Female,-0.010123,0.006721,0.989927763,0.97697191,1.003055,-0.067845,0.060770,0.993238462,0.981478241,1.005140,0.000786,0.000802,1.010110127,0.989987191,1.030642,-0.001334,0.000833,0.991363591,0.980902277,1.001936
Male,-0.019710,0.008046,0.980482908,0.96514174,0.996068,-0.069767,0.072690,0.9930476,0.978999815,1.007297,-0.000718,0.000950,0.99085612,0.967531738,1.014743,-0.001233,0.000998,0.992015334,0.979483006,1.004708
Warm All,-0.015492,0.005140,0.984627178,0.974756662,0.994598,-0.044956,0.060256,0.995514482,0.983826347,1.007341,-0.000622,0.000593,0.992066345,0.977406657,1.006946,-0.001572,0.000708,0.989832282,0.98094408,0.998801
Warm Female,-0.007154,0.006408,0.99287163,0.980478666,1.005421,-0.086707,0.075006,0.991366808,0.97689925,1.006049,0.000128,0.000743,1.001637918,0.98315084,1.020473,-0.001047,0.000880,0.993217722,0.982148811,1.004411
Warm Male,-0.028307,0.007870,0.972090358,0.957210371,0.987202,0.018988,0.092313,1.001900569,0.983935788,1.020193,-0.001747,0.000902,0.977882682,0.956006637,1.000259,-0.002399,0.001089,0.984524544,0.970959135,0.998279
Cold All,-0.011023,0.005667,0.989037889,0.97811277,1.000085,-0.065827,0.041674,0.993438966,0.985357494,1.001587,0.000666,0.000711,1.008555997,0.990716048,1.026717,-0.000958,0.000629,0.993789487,0.985854839,1.001788
Cold Female,-0.012946,0.007128,0.987137824,0.973442796,1.001026,-0.046348,0.052321,0.995375962,0.985220687,1.005636,0.001191,0.000899,1.015365049,0.992731692,1.038514,-0.001501,0.000792,0.990289322,0.980345459,1.000334
Cold Male,-0.008243,0.008290,0.991790675,0.975806437,1.008037,-0.095270,0.061102,0.990518214,0.978726606,1.002452,-0.000095,0.001033,0.998785562,0.973229486,1.025013,-0.000168,0.000919,0.998906442,0.987283521,1.010666
Age 0-10 All,-0.004200,0.028041,0.995809274,0.942555195,1.052072,-0.044855,0.254869,0.995524583,0.947015601,1.046518,-0.000106,0.003247,0.998646469,0.920517633,1.083406,-0.001272,0.003507,0.991764262,0.948431033,1.037077
Age 0-10 Female,-0.006748,0.038097,0.993274863,0.921808688,1.070282,0.228382,0.353686,1.023101029,0.954579646,1.096541,0.002935,0.004381,1.038277534,0.930208708,1.158901,-0.003050,0.004784,0.980370223,0.922405632,1.041977
Age 0-10 Male,-0.002461,0.036499,0.997541733,0.92867207,1.071519,-0.247809,0.325673,0.975523587,0.915199862,1.039823,-0.002705,0.004246,0.965970951,0.868363334,1.074550,0.000148,0.004552,1.000961464,0.944565131,1.060725
Age 11-60 All,-0.012209,0.006253,0.987864922,0.975831342,1.000047,-0.056149,0.056360,0.994400819,0.98347654,1.005446,-0.000120,0.000742,0.998464038,0.980056613,1.017217,-0.001126,0.000775,0.992705884,0.982948395,1.002560
Age 11-60 Female,-0.008321,0.007927,0.991713711,0.976423769,1.007243,-0.077348,0.071391,0.992295067,0.978506927,1.006277,0.000770,0.000944,1.009904773,0.98626154,1.034115,-0.001209,0.000983,0.992169851,0.979826487,1.004669
Age 11-60 Male,-0.018627,0.009858,0.981544956,0.962761076,1.000695,-0.021693,0.088903,0.997833048,0.980596451,1.015373,-0.001531,0.001160,0.980596894,0.952476923,1.009547,-0.001003,0.001222,0.99350168,0.97814901,1.009095
Age 60+All,-0.018640,0.009205,0.981532345,0.963983469,0.999401,-0.098385,0.083654,0.990209741,0.974106386,1.006579,0.000857,0.001100,1.011028388,0.98350183,1.039325,-0.001646,0.001139,0.989354867,0.975101068,1.003817
Age 60+ Female,-0.014492,0.012083,0.985612967,0.962545336,1.009233,-0.066441,0.109988,0.993377949,0.972192153,1.015025,0.000637,0.001452,1.008187326,0.972127834,1.045584,-0.001472,0.001494,0.990478445,0.971806784,1.009509
Age 60+ Male,-0.024114,0.013707,0.976174683,0.950298292,1.002756,-0.139821,0.124271,0.986115196,0.962386353,1.010429,0.001131,0.001627,1.014583798,0.974013084,1.056844,-0.001871,0.001698,0.987909275,0.966768864,1.009512
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,0.009203,0.003591,1.013900516,1.003253663,1.024660,0.002373,0.000629,1.02110269,1.01008935,1.032236,-0.000244,0.000409,0.995377474,0.980323946,1.010662,-0.004457,0.003386,0.994665816,0.986775448,1.002619
Female,0.008767,0.004497,1.013237448,0.999929033,1.026723,0.002112,0.000788,1.018756004,1.004998951,1.032701,-0.000071,0.000513,0.998656411,0.979743868,1.017934,-0.009113,0.004244,0.989124491,0.97930086,0.999047
Male,0.009849,0.005382,1.014883245,0.99894999,1.031071,0.002766,0.000942,1.024642573,1.008126234,1.041430,-0.000504,0.000611,0.990463686,0.968177322,1.013263,0.002506,0.005064,1.003012164,0.991137489,1.015029
Warm All,0.009341,0.003393,1.014110877,1.004045938,1.024277,0.003457,0.000748,1.030885672,1.017676337,1.044266,-0.000004,0.000329,0.999915358,0.98772668,1.012254,0.006537,0.004048,1.007874894,0.998323917,1.017517
Warm Female,0.010732,0.004232,1.016228759,1.003663447,1.028951,0.003320,0.000932,1.02964784,1.01322159,1.046340,0.000309,0.000412,1.005880065,0.990565851,1.021431,0.007055,0.005031,1.008501667,0.996639051,1.020505
Warm Male,0.007141,0.005179,1.010768597,0.995494134,1.026277,0.003653,0.001145,1.032670713,1.01248474,1.053259,-0.000482,0.000500,0.990879187,0.972600733,1.009501,0.005659,0.006212,1.006813958,0.992210016,1.021633
Cold All,0.010427,0.003871,1.015763878,1.004268802,1.027391,0.001975,0.000553,1.017535885,1.00787517,1.027289,-0.001174,0.000632,0.977946079,0.955215584,1.001217,-0.010001,0.002956,0.988071004,0.981226349,0.994963
Cold Female,0.007351,0.004883,1.011086862,0.996676559,1.025706,0.001559,0.000697,1.013811045,1.001688463,1.026080,-0.001368,0.000798,0.974346831,0.945810348,1.003744,-0.018059,0.003729,0.978562313,0.970016221,0.987184
Cold Male,0.015053,0.005676,1.022836107,1.00590841,1.040049,0.002607,0.000812,1.023206148,1.008976982,1.037636,-0.000897,0.000922,0.983109396,0.949915709,1.017463,0.001855,0.004324,1.002228693,0.992087812,1.012473
Age 0-10 All,-0.008513,0.018910,0.987311653,0.933920446,1.043755,-0.001110,0.003305,0.990275291,0.935404101,1.048365,-0.000873,0.002151,0.983558022,0.907838347,1.065593,-0.027168,0.018502,0.967924452,0.926705876,1.010976
Age 0-10 Female,-0.021467,0.025785,0.968312024,0.897619798,1.044572,-0.001118,0.004533,0.99020617,0.915739599,1.070728,-0.003940,0.002908,0.927870294,0.832626148,1.034009,-0.047490,0.025727,0.944604906,0.88914268,1.003527
Age 0-10 Male,0.002964,0.024472,1.004455213,0.934726307,1.079386,-0.000983,0.004256,0.991389456,0.92122176,1.066902,0.001812,0.002807,1.035028743,0.93230949,1.149065,-0.010651,0.023572,0.987299825,0.934052291,1.043583
Age 11-60 All,0.008218,0.004172,1.012403002,1.000060661,1.024898,0.002120,0.000731,1.018830989,1.006067133,1.031757,-0.000218,0.000474,0.995866451,0.978431853,1.013612,-0.002032,0.003928,0.997564748,0.988391146,1.006823
Age 11-60 Female,0.007998,0.005302,1.012068809,0.996416438,1.027967,0.001687,0.000929,1.014959755,0.998834167,1.031346,0.000183,0.000605,1.003487412,0.981145864,1.026338,-0.007178,0.004992,0.991423793,0.979850343,1.003134
Age 11-60 Male,0.008592,0.006587,1.012970939,0.99354202,1.032780,0.002835,0.001156,1.025258585,1.005026731,1.045898,-0.000862,0.000744,0.98375574,0.956864487,1.011403,0.006345,0.006192,1.007642645,0.993074069,1.022425
Age 60+All,0.013089,0.006176,1.019827061,1.001477686,1.038513,0.003262,0.001082,1.029124484,1.010096302,1.048511,-0.000231,0.000707,0.995622687,0.969751117,1.022184,-0.007699,0.005821,0.990804188,0.97733202,1.004462
Age 60+ Female,0.012983,0.008115,1.019664765,0.995624407,1.044286,0.003371,0.001426,1.030112166,1.005081187,1.055767,-0.000352,0.000929,0.993340353,0.95955916,1.028311,-0.010891,0.007668,0.98701551,0.969373079,1.004979
Age 60+ Male,0.013228,0.009208,1.020040354,0.992795439,1.048033,0.003108,0.001608,1.027727937,0.999612372,1.056634,-0.000059,0.001053,0.998874057,0.960454314,1.038831,-0.003384,0.008643,0.99594693,0.975905145,1.016400
All: LAG 1,0.004622,0.003607,1.006956782,0.996333785,1.017693,0.001012,0.000633,1.008944524,0.997994967,1.020014,0.000072,0.000412,1.001361519,0.986125195,1.016833,-0.001158,0.003406,0.998611675,0.990643097,1.006644
Female,0.007238,0.004520,1.010915933,0.997571391,1.024439,0.001497,0.000793,1.013264425,0.999498879,1.027220,0.000205,0.000516,1.00390102,0.984784718,1.023388,-0.001028,0.004253,0.99876759,0.988827301,1.008808
Male,0.000682,0.005387,1.001023433,0.985293187,1.017005,0.000281,0.000944,1.002473642,0.986279707,1.018933,-0.000126,0.000614,0.997601365,0.975044333,1.020680,-0.001404,0.005115,0.998316365,0.986378545,1.010399
Warm All,0.003376,0.003402,1.005076898,0.995073239,1.015181,0.001047,0.000749,1.009254089,0.996297224,1.022379,0.000096,0.000331,1.001825436,0.989567254,1.014235,0.006215,0.004039,1.007485794,0.997961059,1.017101
Warm Female,0.007968,0.004250,1.012023374,0.999458163,1.024747,0.001824,0.000935,1.016182814,0.999924,1.032706,0.000538,0.000414,1.010268837,0.994818147,1.025959,0.014342,0.004996,1.017358755,1.005473854,1.029384
Warm Male,-0.003638,0.005180,0.994557173,0.979526938,1.009818,-0.000152,0.001142,0.998661802,0.979187476,1.018523,-0.000568,0.000502,0.989264384,0.970959287,1.007915,-0.006658,0.006238,0.992042555,0.977594868,1.006704
Cold All,0.006065,0.003899,1.009138577,0.997636173,1.020774,0.000998,0.000559,1.00881664,0.999139188,1.018588,-0.000172,0.000637,0.996742606,0.973365196,1.020681,-0.005700,0.002993,0.993182787,0.986215066,1.000200
Cold Female,0.005626,0.004901,1.008475029,0.994047728,1.023112,0.001264,0.000701,1.011182305,0.999021829,1.023491,-0.001258,0.000801,0.976376222,0.947679554,1.005942,-0.010734,0.003750,0.987201977,0.978532513,0.995948
Cold Male,0.006671,0.005703,1.010057282,0.993261835,1.027137,0.000603,0.000819,1.005322746,0.991219536,1.019627,0.001408,0.000931,1.027107528,0.992103275,1.063347,0.001701,0.004395,1.002043062,0.991737171,1.012456
Age 0-10 All,-0.003065,0.018906,0.995413057,0.941594862,1.052307,-0.000989,0.003315,0.991337668,0.936253688,1.049662,0.000276,0.002151,1.005265849,0.927885737,1.089099,-0.026109,0.018719,0.969154819,0.927411286,1.012777
Age 0-10 Female,-0.007540,0.025834,0.988753394,0.916437974,1.066775,-0.001118,0.004546,0.990207538,0.915537103,1.070968,-0.000691,0.002909,0.986950816,0.885608248,1.099890,-0.054376,0.026672,0.936832135,0.879868211,0.997484
Age 0-10 Male,0.000297,0.024405,1.000445867,0.931177796,1.074867,-0.000934,0.004267,0.991813147,0.921445755,1.067554,0.001079,0.002800,1.020714877,0.919648241,1.132888,-0.005390,0.023438,0.993552562,0.940263788,1.049861
Age 11-60 All,0.004028,0.004187,1.00605963,0.993749926,1.018522,0.000942,0.000735,1.008327862,0.995631732,1.021186,-0.000006,0.000477,0.999877465,0.982272547,1.017798,0.001705,0.003947,1.002048132,0.992788455,1.011394
Age 11-60 Female,0.007406,0.005330,1.01117124,0.995448552,1.027142,0.001397,0.000935,1.012366131,0.996163899,1.028832,0.000344,0.000608,1.006564494,0.984035901,1.029609,0.000177,0.005008,1.000212366,0.988500805,1.012063
Age 11-60 Male,-0.001406,0.006578,0.997892878,0.978779325,1.017380,0.000209,0.001154,1.001841225,0.982100694,1.021979,-0.000564,0.000748,0.989332781,0.96215193,1.017281,0.004155,0.006234,1.004999048,0.990370539,1.019844
Age 60+All,0.006671,0.006203,1.010056329,0.991804428,1.028644,0.001360,0.001087,1.012039547,0.993241462,1.031193,0.000223,0.000711,1.00423858,0.978003322,1.031178,-0.005136,0.005852,0.993855949,0.980271121,1.007629
Age 60+ Female,0.008000,0.008158,1.012072263,0.988086678,1.036640,0.001944,0.001431,1.017254268,0.992454123,1.042674,-0.000060,0.000936,0.99885298,0.964642597,1.034277,-0.000423,0.007652,0.999492579,0.98166558,1.017643
Age 60+ Male,0.004736,0.009235,1.007129881,0.980152333,1.034850,0.000554,0.001617,1.00489131,0.977253613,1.033311,0.000591,0.001057,1.011297681,0.972272303,1.051889,-0.011680,0.008782,0.986081462,0.965921851,1.006662
All: LAG 2,-0.005157,0.003628,0.992294284,0.981767254,1.002934,-0.000283,0.000635,0.9975137,0.986653131,1.008494,-0.000955,0.000413,0.982022286,0.967038376,0.997238,-0.007156,0.003398,0.991449608,0.983557353,0.999405
Female,-0.001224,0.004545,0.998165592,0.984915874,1.011594,0.000535,0.000795,1.004722375,0.991034145,1.018600,-0.000861,0.000519,0.983767371,0.964946249,1.002956,-0.002313,0.004236,0.99722795,0.987342205,1.007213
Male,-0.011031,0.005418,0.983589045,0.96804615,0.999381,-0.001500,0.000947,0.98688329,0.970892086,1.003138,-0.001093,0.000615,0.979438427,0.957270935,1.002119,-0.014534,0.005116,0.982710801,0.970956164,0.994608
Warm All,-0.009653,0.003415,0.985624908,0.975778306,0.995571,-0.001725,0.000752,0.984937189,0.972248203,0.997792,-0.000873,0.000331,0.98355813,0.971491004,0.995775,-0.014310,0.004034,0.98297515,0.973693616,0.992345
Warm Female,-0.006616,0.004275,0.990125116,0.977759827,1.002647,-0.001226,0.000940,0.989265308,0.973355072,1.005436,-0.000574,0.000416,0.989146683,0.973941131,1.004590,-0.007873,0.005017,0.990596422,0.978976611,1.002354
Warm Male,-0.014260,0.005186,0.97883695,0.964026441,0.993875,-0.002483,0.001143,0.978382639,0.95928853,0.997857,-0.001319,0.000501,0.975254404,0.95721392,0.993635,-0.024197,0.006190,0.971381012,0.957342118,0.985626
Cold All,0.001344,0.003931,1.002017924,0.990502723,1.013667,0.000599,0.000561,1.005286373,0.995610309,1.015056,-0.001262,0.000640,0.976313462,0.953304004,0.999878,-0.003550,0.002980,0.995748662,0.988794103,1.002752
Cold Female,0.006817,0.004926,1.010277776,0.99575176,1.025016,0.001640,0.000703,1.014537724,1.002305136,1.026920,-0.001900,0.000803,0.964545047,0.9361317,0.993821,0.000217,0.003719,1.000260027,0.991548066,1.009049
Cold Male,-0.006688,0.005787,0.990018519,0.973315618,1.007008,-0.000928,0.000824,0.991864522,0.977868991,1.006060,-0.000285,0.000943,0.994590401,0.9602699,1.030138,-0.009257,0.004415,0.988952601,0.978736722,0.999275
Age 0-10 All,0.009480,0.018948,1.014321748,0.959362165,1.072430,0.001775,0.003313,1.01574179,0.959327831,1.075473,0.000431,0.002169,1.008215926,0.929974708,1.093040,0.029627,0.017877,1.036191471,0.99352687,1.080688
Age 0-10 Female,-0.043083,0.026224,0.937419651,0.867860936,1.012553,-0.007301,0.004593,0.937775614,0.866357934,1.015081,-0.002728,0.002953,0.949482559,0.850592479,1.059870,-0.014758,0.025019,0.982446317,0.926302997,1.041992
Age 0-10 Male,0.052052,0.024214,1.081206714,1.006910975,1.160984,0.009160,0.004233,1.083949999,1.007634923,1.166045,0.003084,0.002808,1.060346774,0.955066337,1.177233,0.065511,0.022734,1.081786302,1.025462177,1.141204
Age 11-60 All,-0.008533,0.004214,0.987281683,0.97512586,0.999589,-0.001049,0.000738,0.990812531,0.978280901,1.003505,-0.000963,0.000479,0.981869253,0.964524068,0.999526,-0.008681,0.003958,0.989636455,0.98046536,0.998893
Age 11-60 Female,-0.000088,0.005356,0.999867412,0.984247398,1.015735,0.000244,0.000938,1.002148724,0.986061569,1.018498,-0.000273,0.000610,0.994835391,0.972481543,1.017703,-0.002417,0.004999,0.997103897,0.985449081,1.008897
Age 11-60 Male,-0.022233,0.006628,0.96720075,0.948536087,0.986233,-0.003138,0.001160,0.972764026,0.95350044,0.992417,-0.002066,0.000749,0.961509382,0.935047148,0.988721,-0.019089,0.006296,0.977353197,0.96298617,0.991935
Age 60+All,0.000835,0.006235,1.001253734,0.98306806,1.019776,0.001182,0.001088,1.010451705,0.99166288,1.029597,-0.001060,0.000713,0.980069261,0.95437395,1.006456,-0.007343,0.005804,0.991226656,0.977786453,1.004852
Age 60+ Female,-0.000681,0.008205,0.998979564,0.975169362,1.023371,0.001812,0.001432,1.016073374,0.991292033,1.041474,-0.002112,0.000942,0.960669903,0.927569165,0.994952,-0.001190,0.007604,0.998573589,0.980872436,1.016594
Age 60+ Male,0.002707,0.009266,1.004068415,0.977084064,1.031798,0.000315,0.001618,1.00277866,0.975178037,1.031160,0.000316,0.001056,1.006029159,0.967227769,1.046387,-0.015777,0.008680,0.981246134,0.961416974,1.001484
All: LAG 3,-0.010912,0.003629,0.983764505,0.973323347,0.994318,-0.001498,0.000634,0.986903505,0.976162684,0.997763,-0.001073,0.000414,0.979810411,0.964827995,0.995025,-0.008363,0.003379,0.990014497,0.982176543,0.997915
Female,-0.009016,0.004554,0.986567123,0.973447215,0.999864,-0.001116,0.000795,0.99023043,0.976747554,1.003899,-0.001012,0.000520,0.9809506,0.962151166,1.000117,-0.008288,0.004219,0.990104287,0.980327875,0.999978
Male,-0.013781,0.005410,0.979541333,0.964084537,0.995246,-0.002073,0.000947,0.981921397,0.966008168,0.998097,-0.001173,0.000616,0.977968705,0.955797202,1.000655,-0.008509,0.005073,0.98984104,0.97810057,1.001722
Warm All,-0.011390,0.003420,0.983059966,0.973224592,0.992995,-0.002118,0.000752,0.981531968,0.968878512,0.994351,-0.000985,0.000332,0.981458676,0.969397677,0.993670,-0.011912,0.004019,0.985806845,0.976532729,0.995169
Warm Female,-0.014151,0.004292,0.978996614,0.96672191,0.991427,-0.003141,0.000942,0.972738977,0.957062349,0.988672,-0.000972,0.000417,0.981700127,0.966563131,0.997074,-0.014936,0.005014,0.98223672,0.970722265,0.993888
Warm Male,-0.007403,0.005191,0.988956871,0.973978545,1.004166,-0.000605,0.001144,0.994690175,0.97524908,1.014519,-0.001015,0.000503,0.980906362,0.96271042,0.999446,-0.007431,0.006151,0.99112229,0.976887901,1.005564
Cold All,-0.008140,0.003935,0.987864838,0.976502619,0.999359,-0.000822,0.000563,0.992789551,0.983190248,1.002483,-0.001387,0.000636,0.973982407,0.951180911,0.997330,-0.005614,0.002969,0.993285938,0.986373667,1.000247
Cold Female,0.000770,0.004929,1.001156221,0.986752208,1.015770,0.000458,0.000705,1.004035521,0.991897985,1.016322,-0.001068,0.000797,0.979906958,0.95126747,1.009409,-0.003771,0.003707,0.9954853,0.986842734,1.004204
Cold Male,-0.021542,0.005752,0.968204028,0.951968721,0.984716,-0.002747,0.000824,0.976116795,0.962341986,0.990089,-0.001881,0.000932,0.964884948,0.931981507,0.998950,-0.008391,0.004367,0.989981091,0.979865444,1.000201
Age 0-10 All,-0.003451,0.018792,0.994836787,0.941363499,1.051348,-0.001170,0.003249,0.989760733,0.93581929,1.046811,0.000405,0.002168,1.007716693,0.929539112,1.092469,-0.001280,0.017701,0.998465733,0.957750116,1.040912
Age 0-10 Female,-0.009143,0.025508,0.986379361,0.915111811,1.063197,-0.002454,0.004459,0.978639743,0.906201957,1.056868,0.000347,0.002908,1.006619982,0.90329844,1.121760,-0.036650,0.024373,0.95697297,0.90365599,1.013436
Age 0-10 Male,0.002319,0.024418,1.003483844,0.933968971,1.078173,0.000050,0.004185,1.000435912,0.930766645,1.075320,0.000495,0.002848,1.009452341,0.907877187,1.122392,0.029239,0.022759,1.035709928,0.981727166,1.092661
Age 11-60 All,-0.013473,0.004212,0.979992804,0.967932373,0.992204,-0.001805,0.000738,0.984244448,0.971803605,0.996845,-0.001373,0.000479,0.974256346,0.957026758,0.991796,-0.008846,0.003936,0.989441447,0.980324564,0.998643
Age 11-60 Female,-0.010960,0.005362,0.983694919,0.968308239,0.999326,-0.001463,0.000937,0.987210383,0.971391305,1.003287,-0.001116,0.000612,0.979020234,0.956975977,1.001572,-0.006805,0.004977,0.991866819,0.980322709,1.003547
Age 11-60 Male,-0.017625,0.006622,0.973909125,0.95513221,0.993055,-0.002369,0.001163,0.979370807,0.959916998,0.999219,-0.001798,0.000750,0.966408943,0.939786453,0.993786,-0.012292,0.006249,0.985357488,0.970980329,0.999948
Age 60+All,-0.006060,0.006234,0.990950474,0.972954997,1.009279,-0.000865,0.001087,0.992414562,0.973984451,1.011193,-0.000559,0.000713,0.989440776,0.963512893,1.016066,-0.008035,0.005755,0.990404011,0.977088197,1.003901
Age 60+ Female,-0.004305,0.008223,0.993563426,0.969832259,1.017875,-0.000187,0.001433,0.998356041,0.973985412,1.023336,-0.000855,0.000940,0.983895533,0.95005308,1.018944,-0.009562,0.007574,0.988591397,0.971137543,1.006359
Age 60+ Male,-0.008526,0.009230,0.987292547,0.960860305,1.014452,-0.001780,0.001610,0.984460537,0.957494668,1.012186,-0.000184,0.001057,0.996509017,0.958052163,1.036510,-0.005991,0.008551,0.992836134,0.973067368,1.013007
All: LAG 4,-0.004325,0.003643,0.993532984,0.98294764,1.004232,-0.000845,0.000640,0.992588319,0.98169832,1.003599,-0.000167,0.000412,0.996826315,0.98163095,1.012257,-0.007474,0.003357,0.991071542,0.983277528,0.998927
Female,0.001990,0.004560,1.002989232,0.98963183,1.016527,-0.000006,0.000800,0.999944418,0.986242727,1.013836,0.000493,0.000517,1.009414218,0.990172177,1.029030,-0.005705,0.004198,0.993177024,0.983419495,1.003031
